0	1	2
VDR	AACS	1.0
VSX2	AACS	1.0
WT1	AACS	1.0
YY1	AACS	1.0
YY2	AACS	1.0
ZBTB18	AACS	1.0
ZBTB6	AACS	1.0
ZFHX2	AACS	1.0
ZFHX3	AACS	1.0
ZFX	AACS	1.0
ZKSCAN1	AACS	1.0
ZNF143	AACS	1.0
ZNF148	AACS	1.0
ZNF263	AACS	1.0
ZNF281	AACS	1.0
ZNF282	AACS	1.0
ZNF32	AACS	1.0
ZNF333	AACS	1.0
ZNF35	AACS	1.0
ZNF384	AACS	1.0
ZSCAN16	AACS	1.0
AIRE	AACSP1	1.0
ARID3A	AACSP1	1.0
BCL11A	AACSP1	1.0
CDX1	AACSP1	1.0
CDX2	AACSP1	1.0
CEBPA	AACSP1	1.0
DLX6	AACSP1	1.0
ELF2	AACSP1	1.0
EN2	AACSP1	1.0
FOXA3	AACSP1	1.0
FOXP1	AACSP1	1.0
FOXP3	AACSP1	1.0
GSX1	AACSP1	1.0
GSX2	AACSP1	1.0
HNF1B	AACSP1	1.0
HOXD9	AACSP1	1.0
IRF5	AACSP1	1.0
LBX1	AACSP1	1.0
LMX1B	AACSP1	1.0
MAFA	AACSP1	1.0
MAFB	AACSP1	1.0
MAX	AACSP1	1.0
MECOM	AACSP1	1.0
MIXL1	AACSP1	1.0
MNX1	AACSP1	1.0
NKX1-2	AACSP1	1.0
NR0B1	AACSP1	1.0
NRF1	AACSP1	1.0
RAX2	AACSP1	1.0
REST	AACSP1	1.0
SHOX	AACSP1	1.0
SHOX2	AACSP1	1.0
SP1	AACSP1	1.0
STAT2	AACSP1	1.0
STAT4	AACSP1	1.0
STAT5B	AACSP1	1.0
STAT6	AACSP1	1.0
THRB	AACSP1	1.0
ZNF148	AACSP1	1.0
ZNF274	AACSP1	1.0
ZNF281	AACSP1	1.0
ARID3A	AADAC	1.0
CDC5L	AADAC	1.0
FEZF1	AADAC	1.0
FOXB1	AADAC	1.0
FOXP3	AADAC	1.0
GATA2	AADAC	1.0
GATA4	AADAC	1.0
GSX2	AADAC	1.0
HMG20B	AADAC	1.0
HOXD9	AADAC	1.0
IKZF1	AADAC	1.0
NKX2-2	AADAC	1.0
REL	AADAC	1.0
RELA	AADAC	1.0
TBPL2	AADAC	1.0
TEAD1	AADAC	1.0
TEAD3	AADAC	1.0
ZNF32	AADAC	1.0
ZNF35	AADAC	1.0
ZSCAN4	AADAC	1.0
ARID3A	AADACL2	1.0
BARHL2	AADACL2	1.0
BATF	AADACL2	1.0
BPTF	AADACL2	1.0
DLX3	AADACL2	1.0
DMRTC2	AADACL2	1.0
FOXC2	AADACL2	1.0
FOXJ2	AADACL2	1.0
FOXJ3	AADACL2	1.0
FOXO1	AADACL2	1.0
FOXO3	AADACL2	1.0
FOXO4	AADACL2	1.0
FOXO6	AADACL2	1.0
FOXP4	AADACL2	1.0
FUBP1	AADACL2	1.0
HBP1	AADACL2	1.0
HOXA13	AADACL2	1.0
HOXB13	AADACL2	1.0
HOXC13	AADACL2	1.0
HOXD13	AADACL2	1.0
IRF5	AADACL2	1.0
LIN54	AADACL2	1.0
NFAT5	AADACL2	1.0
NFATC2	AADACL2	1.0
NFATC3	AADACL2	1.0
NFATC4	AADACL2	1.0
NR2E3	AADACL2	1.0
NR4A2	AADACL2	1.0
NR5A2	AADACL2	1.0
PITX2	AADACL2	1.0
POU4F1	AADACL2	1.0
POU4F3	AADACL2	1.0
RREB1	AADACL2	1.0
STAT4	AADACL2	1.0
STAT5A	AADACL2	1.0
ZNF35	AADACL2	1.0
ZNF384	AADACL2	1.0
ARID3A	AADACL3	1.0
FOXM1	AADACL3	1.0
FOXP4	AADACL3	1.0
HLTF	AADACL3	1.0
HNF1A	AADACL3	1.0
HOXA1	AADACL3	1.0
HOXB1	AADACL3	1.0
HSF2	AADACL3	1.0
HSF4	AADACL3	1.0
MAZ	AADACL3	1.0
NR2E1	AADACL3	1.0
NR4A1	AADACL3	1.0
PURA	AADACL3	1.0
ZNF148	AADACL3	1.0
ZNF219	AADACL3	1.0
ZNF263	AADACL3	1.0
ZNF281	AADACL3	1.0
ZNF740	AADACL3	1.0
BCL6B	AADACL4	1.0
FEV	AADACL4	1.0
FOXP1	AADACL4	1.0
FUBP1	AADACL4	1.0
GLIS1	AADACL4	1.0
MYF5	AADACL4	1.0
NR2F2	AADACL4	1.0
ONECUT1	AADACL4	1.0
ONECUT3	AADACL4	1.0
PRDM4	AADACL4	1.0
SP1	AADACL4	1.0
TGIF2	AADACL4	1.0
XBP1	AADACL4	1.0
ZNF263	AADACL4	1.0
ZNF35	AADACL4	1.0
ARID3A	AADAT	1.0
BARX1	AADAT	1.0
BPTF	AADAT	1.0
CEBPA	AADAT	1.0
DUXA	AADAT	1.0
E2F6	AADAT	1.0
ELK3	AADAT	1.0
ELK4	AADAT	1.0
EN1	AADAT	1.0
ERF	AADAT	1.0
ESRRA	AADAT	1.0
ESX1	AADAT	1.0
ETV1	AADAT	1.0
ETV2	AADAT	1.0
ETV3	AADAT	1.0
ETV4	AADAT	1.0
FOXC1	AADAT	1.0
FOXC2	AADAT	1.0
FOXG1	AADAT	1.0
FOXH1	AADAT	1.0
FOXO1	AADAT	1.0
FOXP1	AADAT	1.0
FOXP2	AADAT	1.0
GABPA	AADAT	1.0
GBX1	AADAT	1.0
GSC2	AADAT	1.0
HAND1	AADAT	1.0
HNF1A	AADAT	1.0
HNF4G	AADAT	1.0
HOXA5	AADAT	1.0
HOXB6	AADAT	1.0
HOXD10	AADAT	1.0
HOXD12	AADAT	1.0
HOXD9	AADAT	1.0
HSF1	AADAT	1.0
IRF5	AADAT	1.0
KLF1	AADAT	1.0
KLF14	AADAT	1.0
KLF15	AADAT	1.0
KLF4	AADAT	1.0
KLF5	AADAT	1.0
LBX2	AADAT	1.0
LHX2	AADAT	1.0
MAFA	AADAT	1.0
MEF2A	AADAT	1.0
NFYB	AADAT	1.0
NHLH1	AADAT	1.0
NHLH2	AADAT	1.0
NKX3-2	AADAT	1.0
NOBOX	AADAT	1.0
NR1H2	AADAT	1.0
NR2F1	AADAT	1.0
NR2F2	AADAT	1.0
NR2F6	AADAT	1.0
NR4A1	AADAT	1.0
ONECUT1	AADAT	1.0
ONECUT2	AADAT	1.0
PAX1	AADAT	1.0
PAX2	AADAT	1.0
PAX6	AADAT	1.0
PAX9	AADAT	1.0
PBX3	AADAT	1.0
POU2F2	AADAT	1.0
POU5F1B	AADAT	1.0
RARA	AADAT	1.0
RARB	AADAT	1.0
RARG	AADAT	1.0
RORA	AADAT	1.0
RXRA	AADAT	1.0
RXRB	AADAT	1.0
RXRG	AADAT	1.0
SOX2	AADAT	1.0
SOX21	AADAT	1.0
SOX4	AADAT	1.0
SOX6	AADAT	1.0
SOX7	AADAT	1.0
SOX8	AADAT	1.0
SP1	AADAT	1.0
SP3	AADAT	1.0
SPDEF	AADAT	1.0
SPI1	AADAT	1.0
SPIB	AADAT	1.0
SPIC	AADAT	1.0
SRY	AADAT	1.0
TAL1	AADAT	1.0
TCF7	AADAT	1.0
TFAP2D	AADAT	1.0
ZBTB7B	AADAT	1.0
ZKSCAN3	AADAT	1.0
ZNF274	AADAT	1.0
ARID3A	AAED1	1.0
ASCL1	AAED1	1.0
BCL6B	AAED1	1.0
CDX2	AAED1	1.0
CPEB1	AAED1	1.0
DUX4	AAED1	1.0
E2F6	AAED1	1.0
ELK3	AAED1	1.0
EP300	AAED1	1.0
FOXA2	AAED1	1.0
FOXA3	AAED1	1.0
FOXC1	AAED1	1.0
FOXF1	AAED1	1.0
FOXJ2	AAED1	1.0
FOXJ3	AAED1	1.0
FOXL1	AAED1	1.0
FOXP2	AAED1	1.0
HMG20B	AAED1	1.0
HOXC6	AAED1	1.0
KLF16	AAED1	1.0
KLF5	AAED1	1.0
NFE2	AAED1	1.0
NFE2L2	AAED1	1.0
NR2F2	AAED1	1.0
ONECUT2	AAED1	1.0
ONECUT3	AAED1	1.0
PRDM1	AAED1	1.0
SMAD5	AAED1	1.0
SP1	AAED1	1.0
SP3	AAED1	1.0
TCF12	AAED1	1.0
ZBTB7B	AAED1	1.0
ZFHX3	AAED1	1.0
ZNF148	AAED1	1.0
ZNF35	AAED1	1.0
ZNF683	AAED1	1.0
AIRE	AAGAB	1.0
ARID3A	AAGAB	1.0
ATF5	AAGAB	1.0
BARHL2	AAGAB	1.0
DMRTC2	AAGAB	1.0
EOMES	AAGAB	1.0
FOXF1	AAGAB	1.0
FOXG1	AAGAB	1.0
FOXI1	AAGAB	1.0
FOXP1	AAGAB	1.0
GATA2	AAGAB	1.0
GATA4	AAGAB	1.0
HAND1	AAGAB	1.0
HMG20B	AAGAB	1.0
HMX1	AAGAB	1.0
HNF4A	AAGAB	1.0
HOXA1	AAGAB	1.0
HOXA7	AAGAB	1.0
HOXB2	AAGAB	1.0
HOXC6	AAGAB	1.0
HOXD8	AAGAB	1.0
HOXD9	AAGAB	1.0
KLF13	AAGAB	1.0
LBX2	AAGAB	1.0
LHX3	AAGAB	1.0
MAFG	AAGAB	1.0
MECOM	AAGAB	1.0
MEF2A	AAGAB	1.0
MNX1	AAGAB	1.0
NHLH2	AAGAB	1.0
NKX1-2	AAGAB	1.0
NKX2-2	AAGAB	1.0
NKX6-1	AAGAB	1.0
NR1H2	AAGAB	1.0
NR1I3	AAGAB	1.0
NR2C2	AAGAB	1.0
NR2F1	AAGAB	1.0
NR4A1	AAGAB	1.0
NR4A2	AAGAB	1.0
NR4A3	AAGAB	1.0
ONECUT2	AAGAB	1.0
POU3F2	AAGAB	1.0
PPARD	AAGAB	1.0
PPARG	AAGAB	1.0
PRDM1	AAGAB	1.0
RARG	AAGAB	1.0
RREB1	AAGAB	1.0
RXRA	AAGAB	1.0
RXRB	AAGAB	1.0
RXRG	AAGAB	1.0
SOX5	AAGAB	1.0
SP1	AAGAB	1.0
SP2	AAGAB	1.0
SP4	AAGAB	1.0
SPI1	AAGAB	1.0
SPIB	AAGAB	1.0
SPIC	AAGAB	1.0
TAL1	AAGAB	1.0
TBX19	AAGAB	1.0
TWIST1	AAGAB	1.0
VAX1	AAGAB	1.0
VAX2	AAGAB	1.0
ZBTB4	AAGAB	1.0
ZBTB7B	AAGAB	1.0
ZFHX3	AAGAB	1.0
ZNF32	AAGAB	1.0
ZNF35	AAGAB	1.0
ZNF410	AAGAB	1.0
ZNF683	AAGAB	1.0
ZNF713	AAGAB	1.0
ZNF740	AAGAB	1.0
ZNF75A	AAGAB	1.0
AIRE	AAK1	1.0
ARID3A	AAK1	1.0
ARX	AAK1	1.0
ATF7	AAK1	1.0
BHLHA15	AAK1	1.0
BHLHE22	AAK1	1.0
BHLHE23	AAK1	1.0
BPTF	AAK1	1.0
CPEB1	AAK1	1.0
EHF	AAK1	1.0
ELF3	AAK1	1.0
ELF4	AAK1	1.0
ELF5	AAK1	1.0
ELK1	AAK1	1.0
ELK4	AAK1	1.0
ETS2	AAK1	1.0
FEV	AAK1	1.0
FOXA1	AAK1	1.0
FOXA2	AAK1	1.0
FOXA3	AAK1	1.0
FOXB1	AAK1	1.0
FOXC2	AAK1	1.0
FOXD3	AAK1	1.0
FOXF1	AAK1	1.0
FOXG1	AAK1	1.0
FOXJ2	AAK1	1.0
FOXJ3	AAK1	1.0
FOXM1	AAK1	1.0
FOXP1	AAK1	1.0
FOXP3	AAK1	1.0
FOXP4	AAK1	1.0
FUBP1	AAK1	1.0
GABPA	AAK1	1.0
GATA2	AAK1	1.0
GATA5	AAK1	1.0
GLIS2	AAK1	1.0
HHEX	AAK1	1.0
HNF1B	AAK1	1.0
HOMEZ	AAK1	1.0
HOXA9	AAK1	1.0
HOXB6	AAK1	1.0
HOXD9	AAK1	1.0
IRF1	AAK1	1.0
IRF5	AAK1	1.0
IRX1	AAK1	1.0
JUND	AAK1	1.0
KLF15	AAK1	1.0
LHX1	AAK1	1.0
LIN54	AAK1	1.0
MAZ	AAK1	1.0
MEF2A	AAK1	1.0
MEF2B	AAK1	1.0
MEF2C	AAK1	1.0
MEF2D	AAK1	1.0
MEIS1	AAK1	1.0
MYOG	AAK1	1.0
NEUROD2	AAK1	1.0
NEUROG2	AAK1	1.0
NFE2L1	AAK1	1.0
NFYA	AAK1	1.0
NHLH1	AAK1	1.0
NHLH2	AAK1	1.0
NKX2-2	AAK1	1.0
NKX6-1	AAK1	1.0
OLIG1	AAK1	1.0
OLIG2	AAK1	1.0
OLIG3	AAK1	1.0
ONECUT2	AAK1	1.0
PATZ1	AAK1	1.0
PAX4	AAK1	1.0
POU3F2	AAK1	1.0
PPARD	AAK1	1.0
PRDM1	AAK1	1.0
PURA	AAK1	1.0
SIX3	AAK1	1.0
SIX5	AAK1	1.0
SMAD1	AAK1	1.0
SMARCC1	AAK1	1.0
SMARCC2	AAK1	1.0
SOX21	AAK1	1.0
SOX4	AAK1	1.0
SOX5	AAK1	1.0
SP1	AAK1	1.0
SP3	AAK1	1.0
STAT2	AAK1	1.0
TAL1	AAK1	1.0
TBX1	AAK1	1.0
TBX3	AAK1	1.0
TEAD4	AAK1	1.0
VTN	AAK1	1.0
WT1	AAK1	1.0
ZBTB7B	AAK1	1.0
ZFHX3	AAK1	1.0
ZIC1	AAK1	1.0
ZIC3	AAK1	1.0
ZIC4	AAK1	1.0
ZNF148	AAK1	1.0
ZNF219	AAK1	1.0
ZNF263	AAK1	1.0
ZNF281	AAK1	1.0
ZNF32	AAK1	1.0
ZNF35	AAK1	1.0
ZNF410	AAK1	1.0
ZNF683	AAK1	1.0
ZNF713	AAK1	1.0
ARID3A	AAMDC	1.0
ASCL1	AAMDC	1.0
ATF5	AAMDC	1.0
BARX1	AAMDC	1.0
BPTF	AAMDC	1.0
CPEB1	AAMDC	1.0
DLX6	AAMDC	1.0
DMRT2	AAMDC	1.0
DMRTC2	AAMDC	1.0
EMX1	AAMDC	1.0
EMX2	AAMDC	1.0
FOXD2	AAMDC	1.0
FOXD3	AAMDC	1.0
FOXF1	AAMDC	1.0
FOXJ2	AAMDC	1.0
FOXL1	AAMDC	1.0
FOXP1	AAMDC	1.0
FOXP2	AAMDC	1.0
FOXP4	AAMDC	1.0
FOXQ1	AAMDC	1.0
FUBP1	AAMDC	1.0
HOXA3	AAMDC	1.0
HOXD10	AAMDC	1.0
HOXD9	AAMDC	1.0
INSM1	AAMDC	1.0
IRF2	AAMDC	1.0
IRX1	AAMDC	1.0
KLF14	AAMDC	1.0
KLF15	AAMDC	1.0
KLF16	AAMDC	1.0
KLF5	AAMDC	1.0
LBX1	AAMDC	1.0
LHX3	AAMDC	1.0
LMX1B	AAMDC	1.0
MYB	AAMDC	1.0
MYOG	AAMDC	1.0
NR2E3	AAMDC	1.0
NRL	AAMDC	1.0
ONECUT2	AAMDC	1.0
PAX4	AAMDC	1.0
PITX2	AAMDC	1.0
POU2F2	AAMDC	1.0
POU3F3	AAMDC	1.0
POU4F1	AAMDC	1.0
POU4F2	AAMDC	1.0
POU4F3	AAMDC	1.0
POU6F1	AAMDC	1.0
POU6F2	AAMDC	1.0
RAX2	AAMDC	1.0
RFX2	AAMDC	1.0
RFX3	AAMDC	1.0
RREB1	AAMDC	1.0
SHOX	AAMDC	1.0
SHOX2	AAMDC	1.0
SOX4	AAMDC	1.0
SOX6	AAMDC	1.0
SP1	AAMDC	1.0
SP3	AAMDC	1.0
SP4	AAMDC	1.0
SP8	AAMDC	1.0
STAT2	AAMDC	1.0
TBX15	AAMDC	1.0
TCF7L1	AAMDC	1.0
TCF7L2	AAMDC	1.0
TOPORS	AAMDC	1.0
VTN	AAMDC	1.0
WT1	AAMDC	1.0
ZBTB4	AAMDC	1.0
ZFX	AAMDC	1.0
ZNF148	AAMDC	1.0
ZNF232	AAMDC	1.0
ZNF333	AAMDC	1.0
ZNF35	AAMDC	1.0
CDX2	AAMP	1.0
ELF2	AAMP	1.0
ESRRA	AAMP	1.0
ESRRG	AAMP	1.0
FOXP4	AAMP	1.0
HIVEP1	AAMP	1.0
IRF3	AAMP	1.0
KLF15	AAMP	1.0
KLF3	AAMP	1.0
MAZ	AAMP	1.0
MBD2	AAMP	1.0
MYOD1	AAMP	1.0
MYPOP	AAMP	1.0
NHLH1	AAMP	1.0
NR4A1	AAMP	1.0
PLAG1	AAMP	1.0
PURA	AAMP	1.0
REL	AAMP	1.0
RELA	AAMP	1.0
RELB	AAMP	1.0
RREB1	AAMP	1.0
SP3	AAMP	1.0
STAT4	AAMP	1.0
TFAP2D	AAMP	1.0
TFE3	AAMP	1.0
THRB	AAMP	1.0
ZEB1	AAMP	1.0
ZNF148	AAMP	1.0
ZNF263	AAMP	1.0
ZNF281	AAMP	1.0
ZNF740	AAMP	1.0
ALX3	AANAT	1.0
ALX4	AANAT	1.0
ARID3A	AANAT	1.0
ARX	AANAT	1.0
DRGX	AANAT	1.0
EMX2	AANAT	1.0
EN1	AANAT	1.0
EN2	AANAT	1.0
EP300	AANAT	1.0
ESRRB	AANAT	1.0
ETV5	AANAT	1.0
FOXA2	AANAT	1.0
FOXB1	AANAT	1.0
GLIS2	AANAT	1.0
GLIS3	AANAT	1.0
GSX2	AANAT	1.0
HNF4G	AANAT	1.0
HOXD9	AANAT	1.0
ISX	AANAT	1.0
KLF1	AANAT	1.0
KLF4	AANAT	1.0
KLF5	AANAT	1.0
KLF8	AANAT	1.0
LHX1	AANAT	1.0
LHX2	AANAT	1.0
LHX3	AANAT	1.0
LIN54	AANAT	1.0
LMX1A	AANAT	1.0
MAZ	AANAT	1.0
MIXL1	AANAT	1.0
MNX1	AANAT	1.0
NKX1-2	AANAT	1.0
NKX6-1	AANAT	1.0
NR1I2	AANAT	1.0
NR5A1	AANAT	1.0
PHOX2A	AANAT	1.0
PHOX2B	AANAT	1.0
POU4F1	AANAT	1.0
POU4F2	AANAT	1.0
POU4F3	AANAT	1.0
POU5F1B	AANAT	1.0
POU6F2	AANAT	1.0
PROP1	AANAT	1.0
PRRX1	AANAT	1.0
PURA	AANAT	1.0
RREB1	AANAT	1.0
SP1	AANAT	1.0
SP3	AANAT	1.0
SPDEF	AANAT	1.0
TAL1	AANAT	1.0
TCF4	AANAT	1.0
TCF7	AANAT	1.0
UNCX	AANAT	1.0
VTN	AANAT	1.0
XBP1	AANAT	1.0
ZBTB7B	AANAT	1.0
ZFHX2	AANAT	1.0
ZFX	AANAT	1.0
ZIC1	AANAT	1.0
ZIC3	AANAT	1.0
ZIC4	AANAT	1.0
ZNF148	AANAT	1.0
ZNF263	AANAT	1.0
ZNF281	AANAT	1.0
ZNF683	AANAT	1.0
ALX1	AAR2	1.0
ARID3A	AAR2	1.0
BARX1	AAR2	1.0
BARX2	AAR2	1.0
DBX2	AAR2	1.0
ELK1	AAR2	1.0
EMX1	AAR2	1.0
EMX2	AAR2	1.0
EN2	AAR2	1.0
EOMES	AAR2	1.0
ERF	AAR2	1.0
ETV1	AAR2	1.0
ETV3	AAR2	1.0
ETV4	AAR2	1.0
FOXF1	AAR2	1.0
FOXL1	AAR2	1.0
GABPA	AAR2	1.0
HESX1	AAR2	1.0
HLX	AAR2	1.0
HMGA2	AAR2	1.0
HNF1B	AAR2	1.0
LHX3	AAR2	1.0
LHX6	AAR2	1.0
LHX9	AAR2	1.0
LMX1A	AAR2	1.0
MBD2	AAR2	1.0
MEOX2	AAR2	1.0
MSX1	AAR2	1.0
MSX2	AAR2	1.0
NFYA	AAR2	1.0
NKX1-2	AAR2	1.0
NR1I2	AAR2	1.0
NR1I3	AAR2	1.0
PBX2	AAR2	1.0
PDX1	AAR2	1.0
POU4F1	AAR2	1.0
POU4F2	AAR2	1.0
POU4F3	AAR2	1.0
POU6F1	AAR2	1.0
RORA	AAR2	1.0
TLX3	AAR2	1.0
VTN	AAR2	1.0
ZFHX2	AAR2	1.0
ZFHX3	AAR2	1.0
ZNF35	AAR2	1.0
ARID3A	AARD	1.0
BCL6	AARD	1.0
DNMT1	AARD	1.0
EGR3	AARD	1.0
FOXP4	AARD	1.0
GLIS1	AARD	1.0
GLIS3	AARD	1.0
HESX1	AARD	1.0
KLF15	AARD	1.0
KLF2	AARD	1.0
NFIA	AARD	1.0
NFIB	AARD	1.0
NKX2-8	AARD	1.0
NR2E3	AARD	1.0
ONECUT3	AARD	1.0
PURA	AARD	1.0
RREB1	AARD	1.0
SOX12	AARD	1.0
SOX3	AARD	1.0
SP1	AARD	1.0
SP3	AARD	1.0
THAP1	AARD	1.0
TOPORS	AARD	1.0
WT1	AARD	1.0
ZBTB47	AARD	1.0
ZNF148	AARD	1.0
ZNF263	AARD	1.0
ZNF281	AARD	1.0
AHR	AARS	1.0
ARID3A	AARS	1.0
ATF5	AARS	1.0
BARHL2	AARS	1.0
BARX2	AARS	1.0
BCL6	AARS	1.0
BCL6B	AARS	1.0
BPTF	AARS	1.0
CEBPB	AARS	1.0
DLX1	AARS	1.0
DLX2	AARS	1.0
DLX5	AARS	1.0
ELF1	AARS	1.0
ELK3	AARS	1.0
EN1	AARS	1.0
EP300	AARS	1.0
ESRRB	AARS	1.0
FEZF1	AARS	1.0
FOXD3	AARS	1.0
FOXG1	AARS	1.0
FOXJ2	AARS	1.0
FOXJ3	AARS	1.0
FOXP1	AARS	1.0
FOXP4	AARS	1.0
FUBP1	AARS	1.0
GBX2	AARS	1.0
GFI1B	AARS	1.0
HES4	AARS	1.0
HES5	AARS	1.0
HES7	AARS	1.0
HNF4A	AARS	1.0
HOXA3	AARS	1.0
INSM1	AARS	1.0
IRF5	AARS	1.0
LEF1	AARS	1.0
LHX1	AARS	1.0
LMO2	AARS	1.0
MAZ	AARS	1.0
MEF2B	AARS	1.0
MEF2C	AARS	1.0
MEF2D	AARS	1.0
MEIS1	AARS	1.0
MNT	AARS	1.0
MYPOP	AARS	1.0
MZF1	AARS	1.0
NFATC1	AARS	1.0
NFATC2	AARS	1.0
NFATC4	AARS	1.0
NFE2	AARS	1.0
NFE2L2	AARS	1.0
NHLH2	AARS	1.0
NKX6-1	AARS	1.0
NR0B1	AARS	1.0
NR1H4	AARS	1.0
NR2E3	AARS	1.0
NR2F2	AARS	1.0
NR2F6	AARS	1.0
NR5A1	AARS	1.0
NR6A1	AARS	1.0
ONECUT2	AARS	1.0
ONECUT3	AARS	1.0
PAX2	AARS	1.0
PAX4	AARS	1.0
PAX6	AARS	1.0
PBX3	AARS	1.0
PITX2	AARS	1.0
POU2F1	AARS	1.0
POU2F3	AARS	1.0
POU3F1	AARS	1.0
POU3F4	AARS	1.0
POU4F2	AARS	1.0
POU4F3	AARS	1.0
POU5F1	AARS	1.0
POU5F1B	AARS	1.0
POU6F1	AARS	1.0
PPARA	AARS	1.0
PURA	AARS	1.0
RARA	AARS	1.0
RARB	AARS	1.0
RARG	AARS	1.0
REL	AARS	1.0
RELA	AARS	1.0
RELB	AARS	1.0
RORA	AARS	1.0
RREB1	AARS	1.0
SCRT1	AARS	1.0
SCRT2	AARS	1.0
SMAD1	AARS	1.0
SPIC	AARS	1.0
STAT4	AARS	1.0
TBP	AARS	1.0
TBX3	AARS	1.0
TCF4	AARS	1.0
TCF7	AARS	1.0
TCF7L1	AARS	1.0
TCFL5	AARS	1.0
TEAD4	AARS	1.0
TGIF1	AARS	1.0
TOPORS	AARS	1.0
ZNF263	AARS	1.0
ZNF281	AARS	1.0
ZNF35	AARS	1.0
ZNF423	AARS	1.0
ZNF784	AARS	1.0
ARID3A	AARS2	1.0
BACH1	AARS2	1.0
BARX2	AARS2	1.0
CTCF	AARS2	1.0
CTCFL	AARS2	1.0
E2F6	AARS2	1.0
ESRRA	AARS2	1.0
ESRRG	AARS2	1.0
ETS2	AARS2	1.0
FOS	AARS2	1.0
FOSB	AARS2	1.0
FOSL1	AARS2	1.0
FOSL2	AARS2	1.0
FOXB1	AARS2	1.0
FOXD2	AARS2	1.0
FOXH1	AARS2	1.0
FOXM1	AARS2	1.0
HBP1	AARS2	1.0
KLF13	AARS2	1.0
KLF15	AARS2	1.0
MYOG	AARS2	1.0
NHLH2	AARS2	1.0
NKX2-1	AARS2	1.0
NR2F2	AARS2	1.0
PTF1A	AARS2	1.0
RREB1	AARS2	1.0
SMARCC1	AARS2	1.0
SOX12	AARS2	1.0
SOX3	AARS2	1.0
SOX6	AARS2	1.0
SP2	AARS2	1.0
TFDP1	AARS2	1.0
THAP1	AARS2	1.0
ZEB1	AARS2	1.0
ZFHX3	AARS2	1.0
ZNF263	AARS2	1.0
ARID2	AARSD1	1.0
ARID3A	AARSD1	1.0
ATF5	AARSD1	1.0
ATF6	AARSD1	1.0
BACH2	AARSD1	1.0
BPTF	AARSD1	1.0
CEBPA	AARSD1	1.0
CEBPB	AARSD1	1.0
EP300	AARSD1	1.0
EPAS1	AARSD1	1.0
ESRRB	AARSD1	1.0
FOS	AARSD1	1.0
FOSL2	AARSD1	1.0
FOXA1	AARSD1	1.0
FOXA2	AARSD1	1.0
FOXA3	AARSD1	1.0
FOXB1	AARSD1	1.0
FOXC1	AARSD1	1.0
FOXD3	AARSD1	1.0
FOXF1	AARSD1	1.0
FOXG1	AARSD1	1.0
FOXJ2	AARSD1	1.0
FOXM1	AARSD1	1.0
FOXO1	AARSD1	1.0
FOXO3	AARSD1	1.0
FOXO4	AARSD1	1.0
FOXO6	AARSD1	1.0
FOXP1	AARSD1	1.0
FOXP4	AARSD1	1.0
FUBP1	AARSD1	1.0
GATA2	AARSD1	1.0
GATA4	AARSD1	1.0
HHEX	AARSD1	1.0
HIVEP1	AARSD1	1.0
HOXB7	AARSD1	1.0
HOXB8	AARSD1	1.0
HOXC11	AARSD1	1.0
HOXC12	AARSD1	1.0
HOXC6	AARSD1	1.0
HOXD12	AARSD1	1.0
HOXD4	AARSD1	1.0
IRF1	AARSD1	1.0
IRF2	AARSD1	1.0
IRF5	AARSD1	1.0
JUNB	AARSD1	1.0
MEF2B	AARSD1	1.0
MEF2C	AARSD1	1.0
MEF2D	AARSD1	1.0
MLXIPL	AARSD1	1.0
MYPOP	AARSD1	1.0
MZF1	AARSD1	1.0
NFKB2	AARSD1	1.0
NKX2-1	AARSD1	1.0
NKX2-2	AARSD1	1.0
NKX2-3	AARSD1	1.0
NR0B1	AARSD1	1.0
NR2C1	AARSD1	1.0
NR2E3	AARSD1	1.0
NR2F1	AARSD1	1.0
NR2F2	AARSD1	1.0
NR2F6	AARSD1	1.0
NR4A1	AARSD1	1.0
NR6A1	AARSD1	1.0
ONECUT1	AARSD1	1.0
ONECUT2	AARSD1	1.0
ONECUT3	AARSD1	1.0
PATZ1	AARSD1	1.0
PAX4	AARSD1	1.0
PITX2	AARSD1	1.0
POU2F1	AARSD1	1.0
POU2F3	AARSD1	1.0
POU3F1	AARSD1	1.0
POU3F3	AARSD1	1.0
POU3F4	AARSD1	1.0
POU4F1	AARSD1	1.0
POU4F2	AARSD1	1.0
POU4F3	AARSD1	1.0
POU6F1	AARSD1	1.0
PRDM1	AARSD1	1.0
PRDM4	AARSD1	1.0
RARA	AARSD1	1.0
RARB	AARSD1	1.0
RARG	AARSD1	1.0
RFX5	AARSD1	1.0
RORA	AARSD1	1.0
RXRA	AARSD1	1.0
RXRB	AARSD1	1.0
RXRG	AARSD1	1.0
SCRT1	AARSD1	1.0
SCRT2	AARSD1	1.0
SMAD2	AARSD1	1.0
SMARCC1	AARSD1	1.0
SPI1	AARSD1	1.0
SPIB	AARSD1	1.0
SPIC	AARSD1	1.0
STAT2	AARSD1	1.0
TBX2	AARSD1	1.0
TLX1	AARSD1	1.0
YY2	AARSD1	1.0
ZBTB18	AARSD1	1.0
ZEB1	AARSD1	1.0
ZKSCAN1	AARSD1	1.0
ZNF148	AARSD1	1.0
ZNF219	AARSD1	1.0
ZNF263	AARSD1	1.0
ZNF281	AARSD1	1.0
ZNF35	AARSD1	1.0
ZNF683	AARSD1	1.0
